"Id","SalePrice"
2849,200144.018719392
2850,282061.484964837
2851,216928.707741517
2852,232124.629251322
2853,236770.275338231
2854,141812.417026953
2855,202956.615347896
2856,202539.525897905
2857,189322.465990431
2858,207124.780086324
2859,117849.131498017
2860,136504.418000798
2861,129062.299267049
2862,191338.252382096
2863,129920.979261341
2864,242800.636414597
2865,145173.290789055
2866,142753.275026379
2867,95101.1557493393
2868,98369.6343385427
2869,101601.820857334
2870,131602.654850404
2871,88410.8222415853
2872,54484.5867654131
2873,105693.132194948
2874,133873.635960214
2875,117319.849697232
2876,161601.302638386
2877,138543.298749697
2878,174557.772077663
2879,137899.565478287
2880,100990.825047997
2881,148999.223828054
2882,173564.747782023
2883,200989.835399923
2884,206387.883766313
2885,187549.773318819
2886,232307.36951484
2887,92211.6647583625
2888,131480.319090496
2889,59708.4469760592
2890,73493.1768208318
2891,136633.97164513
2892,52393.2944898685
2893,90417.9196900794
2894,59183.2754130097
2895,319585.012713257
2896,276268.75976925
2897,207544.828881717
2898,155593.99408585
2899,207564.506590129
2900,162925.75047759
2901,201185.148010034
2902,187610.170579348
2903,315131.044535133
2904,336427.763289441
2905,85629.954333676
2906,205724.214621911
2907,112048.834992701
2908,129683.465884455
2909,148787.393807853
2910,77041.1919569931
2911,81972.0294888983
2912,151117.637802869
2913,81690.9741175932
2914,78690.8959922036
2915,84279.3410215375
2916,81979.9290375224
2917,163119.126436551
2918,121412.208600174
2919,214382.024441784
